#Id;Name;InitialConcentration(mM);Charge;ChemicalFormula
Mi_C05756;3-oxo-dodecanoyl-ACP;1;0;C23H43N2O9PSPr;CHEBI 1637
Mi_C05757;3-hydroxy-dodecanoyl-ACP;1;0;C23H45N2O9PSPr;
Mi_C05758;Trans-dodec-2-enoyl-ACP;1;0;C23H43N2O8PSPr;
Mi_C05759;3-oxo-tetradecanoyl-ACP;1;0;C25H47N2O9PSPr;
Mi_C05760;Trans-tetradec-2-enoyl-ACP;1;0;C25H47N2O8PSPr;
Mi_C05761;Tetradecanoyl-ACP;1;0;C25H49N2O8PSPr;
Mi_C05762;3-oxo-hexadecanoyl-ACP;1;0;C27H51N2O9PSPr;
Mi_C05763;Trans-hexadec-2-enoyl-ACP;1;0;C27H51N2O8PSPr;
Mi_C05764;Hexadecanoyl-ACP;1;0;C27H53N2O8PSPr;
#Id;Name;Reagents;Products;Modifiers
Ri_R01626;;Mi_C00083 Mi_C00229;Mi_C01209 Mi_C00010;
Ri_R04428;;Mi_C04618;Mi_C04246 Mi_C00001;
Ri_R04430;;Mi_C04246 Mi_C00005 Mi_C00080;Mi_C05745 Mi_C00006;
Ri_R04534;;Mi_C05753 Mi_C00005 Mi_C00080;Mi_C04619 Mi_C00006;
Ri_R04533;;Mi_C05744 Mi_C00005 Mi_C00080;Mi_C04618 Mi_C00006;
Ri_R04535;;Mi_C04619;Mi_C05754 Mi_C00001;
Ri_R04536;;Mi_C05750 Mi_C00005 Mi_C00080;Mi_C04620 Mi_C00006;
Ri_R04537;;Mi_C04620;Mi_C05751 Mi_C00001;
Ri_R04543;;Mi_C05762 Mi_C00005 Mi_C00080;Mi_C04633 Mi_C00006;
Ri_R04544;;Mi_C04633;Mi_C05763 Mi_C00001;
Ri_R04556;;Mi_C05759 Mi_C00005 Mi_C00080;Mi_C04688 Mi_C00006;
Ri_R04568;;Mi_C04688;Mi_C05760 Mi_C00001;
Ri_R04725;;Mi_C05758 Mi_C00005 Mi_C00080;Mi_C05223 Mi_C00006;
Ri_R04726;;Mi_C05223 Mi_C01209;Mi_C00011 Mi_C00229 Mi_C05759;
Ri_R04952;;Mi_C05745 Mi_C01209;Mi_C00011 Mi_C00229 Mi_C05746;Mi_C00229
Ri_R04953;;Mi_C05746 Mi_C00005 Mi_C00080;Mi_C05747 Mi_C00006;
Ri_R04954;;Mi_C05747;Mi_C05748 Mi_C00001;
Ri_R04956;;Mi_C05748 Mi_C00005 Mi_C00080;Mi_C05749 Mi_C00006;
Ri_R04957;;Mi_C05749 Mi_C01209;Mi_C00011 Mi_C00229 Mi_C05750;
Ri_R04959;;Mi_C05751 Mi_C00005 Mi_C00080;Mi_C05752 Mi_C00006;
Ri_R04960;;Mi_C05752 Mi_C01209;Mi_C00011 Mi_C00229 Mi_C05753;
Ri_R04962;;Mi_C05754 Mi_C00005 Mi_C00080;Mi_C05755 Mi_C00006;
Ri_R04963;;Mi_C05755 Mi_C01209;Mi_C00011 Mi_C00229 Mi_C05756;
Ri_R04964;;Mi_C05756 Mi_C00005 Mi_C00080;Mi_C05757 Mi_C00006;
Ri_R04965;;Mi_C05757;Mi_C05758 Mi_C00001;
Ri_R04967;;Mi_C05760 Mi_C00005 Mi_C00080;Mi_C05761 Mi_C00006;
Ri_R04968;;Mi_C05761 Mi_C01209;Mi_C00011 Mi_C00229 Mi_C05762;
Ri_R04970;;Mi_C05763 Mi_C00005 Mi_C00080;Mi_C05764 Mi_C00006;
Ri_R10707;;Mi_C01209 Mi_C00024;Mi_C05744 Mi_C00010 Mi_C00011;Mi_C00010
